ExperimentNumber,NumberOfNodes,TrainingPeriods,PreShockRounds,TieBenefit,TriangleBenefit,SpilloverBenefit,PreShockCost,PostShockCost,NumberNodesShocked,PointsMultiplier,Period,ActivePlayer,PlayerName,Shocked,Profit,PlayerConnectedToLayer-1_Node1,PlayerConnectedToLayer-1_Node2,PlayerConnectedToLayer-1_Node3,PlayerConnectedToLayer-1_Node4,PlayerConnectedToLayer-1_Node5,PlayerConnectedToLayer-1_Node6,PlayerConnectedToLayer-2_Node1,PlayerConnectedToLayer-2_Node2,PlayerConnectedToLayer-2_Node3,PlayerConnectedToLayer-2_Node4,PlayerConnectedToLayer-2_Node5,PlayerConnectedToLayer-2_Node6
,,,,,,,,,,,64,6,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,64,6,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,64,6,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,64,6,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,64,6,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,64,6,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,65,5,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,65,5,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,65,5,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,65,5,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,65,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,65,5,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,66,3,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,66,3,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,66,3,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,66,3,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,66,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,66,3,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,67,3,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,67,3,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,67,3,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,67,3,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,67,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,67,3,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,68,4,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,68,4,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,68,4,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,68,4,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,68,4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,68,4,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,69,1,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,69,1,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,69,1,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,69,1,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,69,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,69,1,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,70,6,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,70,6,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,70,6,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,70,6,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,70,6,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,70,6,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,71,5,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,71,5,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,71,5,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,71,5,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,71,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,71,5,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,72,2,5,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,72,2,2,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,72,2,4,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,72,2,6,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,72,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,72,2,3,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0
13,6,2,5,1.0,0.9,0.3,0.2,0.6,2,0.5,1,1,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,1,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,1,2,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,1,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,1,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,2,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,2,4,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,2,4,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,2,4,2,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,2,4,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,2,4,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,3,6,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,3,6,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,3,6,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,3,6,2,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,3,6,5,1,0.8,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,3,6,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,4,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,4,3,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,4,3,3,1,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,4,3,2,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,4,3,5,1,1.2,0,0,1,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,4,3,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,5,2,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,5,2,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,5,2,3,1,1.2,0,1,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,5,2,2,0,1.2,1,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,5,2,5,1,1.2,0,0,1,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,5,2,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,6,5,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,6,5,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,6,5,3,1,1.2,0,1,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,6,5,2,0,1.2,1,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,6,5,5,1,1.2,0,0,1,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,6,5,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,7,3,4,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,7,3,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,7,3,3,1,1.7,1,1,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,,7,3,2,0,2.1,1,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,7,3,5,1,1.2,0,0,1,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,7,3,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,8,2,4,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,8,2,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,8,2,3,1,1.2,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,8,2,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,8,2,5,1,1.2,0,0,1,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,8,2,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,9,1,4,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,9,1,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,9,1,3,1,1.2,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,9,1,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,9,1,5,1,1.2,0,0,1,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,9,1,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,10,5,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,10,5,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,10,5,3,1,2.1,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,10,5,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,10,5,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,10,5,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,11,6,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,11,6,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,11,6,3,1,2.1,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,11,6,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,11,6,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,11,6,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,12,4,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,12,4,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,12,4,3,1,2.1,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,12,4,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,12,4,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,12,4,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,13,2,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,13,2,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,13,2,3,1,2.1,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,13,2,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,13,2,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,13,2,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,14,6,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,14,6,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,14,6,3,1,2.1,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,14,6,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,14,6,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,14,6,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,15,4,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,15,4,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,15,4,3,1,2.1,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,15,4,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,15,4,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,15,4,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,16,5,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,16,5,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,16,5,3,1,2.1,1,1,0,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,16,5,2,0,2.4,1,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,16,5,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,16,5,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,17,3,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,17,3,1,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,17,3,3,1,2.6,1,1,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,,17,3,2,0,2.1,1,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,17,3,5,1,2.1,0,0,1,1,0,1,0,0,0,0,0,0
,,,,,,,,,,,17,3,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,18,1,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,18,1,1,0,2.1,0,1,1,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,18,1,3,1,2.6,1,1,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,,18,1,2,0,2.1,1,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,18,1,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,18,1,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,19,1,4,0,2.1,0,0,1,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,19,1,1,0,2.1,0,1,1,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,19,1,3,1,2.6,1,1,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,,19,1,2,0,2.1,1,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,19,1,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,19,1,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,20,2,4,0,2.1,0,0,1,0,1,0,0,1,0,0,0,0
,,,,,,,,,,,20,2,1,0,2.1,0,1,1,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,20,2,3,1,2.6,1,1,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,,20,2,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,20,2,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,20,2,6,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,21,6,4,0,2.1,0,0,1,0,1,0,0,1,0,0,0,0
,,,,,,,,,,,21,6,1,0,1.7,0,1,1,0,0,1,0,0,0,0,1,0
,,,,,,,,,,,21,6,3,1,2.6,1,1,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,,21,6,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,21,6,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,21,6,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,22,3,4,0,2.1,0,0,1,0,1,0,0,1,0,0,0,0
,,,,,,,,,,,22,3,1,0,1.7,0,1,1,0,0,1,0,0,0,0,1,0
,,,,,,,,,,,22,3,3,1,2.6,1,1,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,,22,3,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,22,3,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,22,3,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,23,4,4,0,2.0,0,0,1,0,1,0,0,1,1,0,0,0
,,,,,,,,,,,23,4,1,0,1.7,0,1,1,0,0,1,0,0,0,0,1,0
,,,,,,,,,,,23,4,3,1,2.1,1,1,0,1,1,0,0,0,0,1,0,0
,,,,,,,,,,,23,4,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,23,4,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,23,4,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,24,5,4,0,2.0,0,0,1,0,1,0,0,1,1,0,0,0
,,,,,,,,,,,24,5,1,0,1.7,0,1,1,0,0,1,0,0,0,0,1,0
,,,,,,,,,,,24,5,3,1,2.1,1,1,0,1,1,0,0,0,0,1,0,0
,,,,,,,,,,,24,5,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,24,5,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,24,5,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,25,6,4,0,2.0,0,0,1,0,1,0,0,1,1,0,0,0
,,,,,,,,,,,25,6,1,0,1.7,0,1,1,0,0,1,0,0,0,0,1,0
,,,,,,,,,,,25,6,3,1,2.1,1,1,0,1,1,0,0,0,0,1,0,0
,,,,,,,,,,,25,6,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,25,6,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,25,6,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,26,1,4,0,2.1,1,0,1,0,1,0,1,1,1,0,0,0
,,,,,,,,,,,26,1,1,0,0.5,0,1,1,1,0,1,0,0,1,1,1,0
,,,,,,,,,,,26,1,3,1,3.0,1,1,0,1,1,0,1,0,0,1,0,0
,,,,,,,,,,,26,1,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,26,1,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,26,1,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,27,4,4,0,2.1,1,0,1,0,1,0,1,1,1,0,0,0
,,,,,,,,,,,27,4,1,0,0.5,0,1,1,1,0,1,0,0,1,1,1,0
,,,,,,,,,,,27,4,3,1,3.0,1,1,0,1,1,0,1,0,0,1,0,0
,,,,,,,,,,,27,4,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,27,4,5,1,1.7,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,27,4,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,28,3,4,0,2.1,1,0,1,0,1,0,1,1,1,0,0,0
,,,,,,,,,,,28,3,1,0,1.4,0,1,1,1,0,1,0,0,1,1,1,0
,,,,,,,,,,,28,3,3,1,2.6,1,1,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,28,3,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,28,3,5,1,2.1,0,0,1,1,0,1,1,0,1,0,0,0
,,,,,,,,,,,28,3,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,29,5,4,0,2.6,1,0,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,29,5,1,0,2.3,0,1,1,1,0,1,0,0,1,1,1,0
,,,,,,,,,,,29,5,3,1,3.5,1,1,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,29,5,2,0,2.1,1,0,1,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,29,5,5,1,3.0,0,0,1,1,0,1,1,0,1,1,0,0
,,,,,,,,,,,29,5,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,30,2,4,0,4.4,1,0,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,30,2,1,0,2.3,0,1,1,1,0,1,0,0,1,1,1,0
,,,,,,,,,,,30,2,3,1,3.6,1,1,0,1,1,0,1,1,0,1,1,0
,,,,,,,,,,,30,2,2,0,3.9,1,0,1,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,30,2,5,1,3.2,0,0,1,1,0,1,1,1,1,1,0,0
,,,,,,,,,,,30,2,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,31,6,4,0,4.4,1,0,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,31,6,1,0,2.3,0,1,1,1,0,1,0,0,1,1,1,0
,,,,,,,,,,,31,6,3,1,-22.0,1,1,0,1,1,0,1,1,0,1,1,0
,,,,,,,,,,,31,6,2,0,3.9,1,0,1,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,31,6,5,1,-16.4,0,0,1,1,0,1,1,1,1,1,0,0
,,,,,,,,,,,31,6,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,32,4,4,0,4.8,0,0,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,32,4,1,0,2.7,0,1,1,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,32,4,3,1,-22.9,1,1,0,1,1,0,1,1,0,1,1,0
,,,,,,,,,,,32,4,2,0,3.9,1,0,1,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,32,4,5,1,-16.4,0,0,1,1,0,1,1,1,1,1,0,0
,,,,,,,,,,,32,4,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,33,3,4,0,4.8,0,0,0,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,33,3,1,0,2.7,0,1,0,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,33,3,3,1,-1.1,0,0,0,0,0,0,1,1,0,1,1,0
,,,,,,,,,,,33,3,2,0,3.5,1,0,0,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,33,3,5,1,-10.8,0,0,0,1,0,1,1,1,1,1,0,0
,,,,,,,,,,,33,3,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,34,1,4,0,4.8,0,0,0,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,34,1,1,0,2.7,0,1,0,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,34,1,3,1,-1.1,0,0,0,0,0,0,1,1,0,1,1,0
,,,,,,,,,,,34,1,2,0,3.5,1,0,0,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,34,1,5,1,-10.8,0,0,0,1,0,1,1,1,1,1,0,0
,,,,,,,,,,,34,1,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,35,5,4,0,3.9,0,0,0,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,35,5,1,0,1.8,0,1,0,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,35,5,3,1,-0.6,0,0,0,0,0,0,1,1,0,1,0,0
,,,,,,,,,,,35,5,2,0,2.6,1,0,0,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,35,5,5,1,-7.9,0,0,0,1,0,1,1,1,0,1,0,0
,,,,,,,,,,,35,5,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,36,2,4,0,3.9,0,0,0,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,36,2,1,0,1.8,0,1,0,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,36,2,3,1,-0.6,0,0,0,0,0,0,1,1,0,1,0,0
,,,,,,,,,,,36,2,2,0,2.6,1,0,0,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,36,2,5,1,-7.9,0,0,0,1,0,1,1,1,0,1,0,0
,,,,,,,,,,,36,2,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,37,4,4,0,4.4,0,0,0,0,0,0,1,1,1,0,1,0
,,,,,,,,,,,37,4,1,0,1.8,0,1,0,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,37,4,3,1,-0.6,0,0,0,0,0,0,1,1,0,1,0,0
,,,,,,,,,,,37,4,2,0,2.6,1,0,0,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,37,4,5,1,-3.8,0,0,0,0,0,1,1,1,0,1,0,0
,,,,,,,,,,,37,4,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,38,1,4,0,4.4,0,0,0,0,0,0,1,1,1,0,1,0
,,,,,,,,,,,38,1,1,0,1.8,0,1,0,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,38,1,3,1,-0.6,0,0,0,0,0,0,1,1,0,1,0,0
,,,,,,,,,,,38,1,2,0,2.6,1,0,0,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,38,1,5,1,-3.8,0,0,0,0,0,1,1,1,0,1,0,0
,,,,,,,,,,,38,1,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,39,6,4,0,4.4,0,0,0,0,0,0,1,1,1,0,1,0
,,,,,,,,,,,39,6,1,0,1.8,0,1,0,0,0,1,0,0,1,1,1,0
,,,,,,,,,,,39,6,3,1,-0.6,0,0,0,0,0,0,1,1,0,1,0,0
,,,,,,,,,,,39,6,2,0,2.6,1,0,0,0,0,0,0,0,1,1,1,0
,,,,,,,,,,,39,6,5,1,-3.8,0,0,0,0,0,1,1,1,0,1,0,0
,,,,,,,,,,,39,6,6,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,40,2,4,0,4.4,0,0,0,0,0,0,1,1,1,0,1,0
